,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,tenure_range,monthlycharges_range
934,Female,0,No,No,12,No,No,Yes,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,33.59999847412109,403050.0405000001,No,1 - 12,21 - 40
935,Female,1,Yes,No,4,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.25,300080.00040909083,No,1 - 12,81 - 100
936,Female,0,Yes,Yes,0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,80.8499984741211,2000.02,No,,81 - 100
937,Female,0,No,No,6,Yes,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.05000305175781,403040.05,Yes,1 - 12,81 - 100
938,Female,0,Yes,No,65,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.0500030517578,70101080.08090909,No,61 - 72,101 - 120
939,Female,0,No,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.899999618530273,302000.0405000001,No,13 - 24,1 - 20
940,Female,0,No,Yes,24,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),21.049999237060547,503010.0504090908,No,13 - 24,21 - 40
941,Female,0,No,Yes,13,No,No,Yes,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.149999618530273,308020.0200000001,No,13 - 24,21 - 40
942,Male,0,No,No,24,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.8499984741211,20000010.0,No,13 - 24,81 - 100
943,Female,0,Yes,No,72,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.5,40901090.07000001,No,61 - 72,61 - 80
944,Female,0,Yes,Yes,54,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.0999984741211,50604050.07090908,No,49 - 60,101 - 120
945,Female,0,No,No,3,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4000015258789,201050.08000000002,Yes,1 - 12,61 - 80
946,Male,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.5,7070.050909090908,No,1 - 12,21 - 40
947,Female,1,Yes,Yes,32,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.3499984741211,20809060.0505,No,25 - 36,81 - 100
948,Male,1,No,No,35,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.0500030517578,30309050.080000002,Yes,25 - 36,101 - 120
949,Male,0,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.5,705090.0304090907,No,25 - 36,21 - 40
950,Male,1,No,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95000076293945,8050.010500000001,Yes,1 - 12,41 - 60
951,Female,0,No,No,8,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.5999984741211,503050.0504090908,No,1 - 12,61 - 80
952,Male,0,No,No,22,Yes,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,55.099998474121094,10205030.0105,No,13 - 24,41 - 60
953,Female,0,No,No,15,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.95000076293945,905050.0105000002,No,13 - 24,61 - 80
954,Male,0,No,No,22,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0999984741211,20106020.060000002,No,13 - 24,81 - 100
955,Male,0,Yes,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.70000076293945,4040.07,Yes,1 - 12,41 - 60
956,Female,0,Yes,Yes,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.45000076293945,10801030.03040909,No,61 - 72,21 - 40
957,Male,0,No,No,4,Yes,No,Yes,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.75,204050.0104090909,No,1 - 12,41 - 60
958,Male,0,No,No,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.75,20002080.080000002,No,25 - 36,81 - 100
959,Female,0,Yes,Yes,32,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.0999984741211,20702030.0705,No,25 - 36,81 - 100
960,Male,1,Yes,No,7,No,No,Yes,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.79999923706055,202000.0404090909,No,1 - 12,21 - 40
961,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.5,306050.0709090908,No,13 - 24,21 - 40
962,Male,1,Yes,No,8,Yes,No,Yes,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.9000015258789,505010.0905000001,No,1 - 12,61 - 80
963,Female,1,No,No,56,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),73.25,40005040.01090909,No,49 - 60,61 - 80
964,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.70000076293945,4050.07,Yes,1 - 12,41 - 60
965,Male,1,No,No,8,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3000030517578,803020.0304090907,Yes,1 - 12,101 - 120
966,Male,0,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.25,101020.03,Yes,1 - 12,1 - 20
967,Male,0,No,Yes,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.850000381469727,6000.060500000001,No,1 - 12,21 - 40
968,Female,0,No,No,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.3499984741211,50505000.01,No,61 - 72,81 - 100
969,Female,0,No,No,2,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,107040.08,Yes,1 - 12,101 - 120
970,Female,0,No,No,1,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.5500030517578,9000.050500000003,Yes,1 - 12,81 - 100
971,Male,0,Yes,No,49,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.8499984741211,40703030.01,No,49 - 60,81 - 100
972,Male,0,No,No,58,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),70.09999847412111,40004080.09040909,No,49 - 60,61 - 80
973,Male,1,Yes,No,44,No,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.35000038146973,10305090.06090909,Yes,37 - 48,21 - 40
974,Female,0,Yes,Yes,59,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.94999694824219,40504020.0305,No,49 - 60,61 - 80
975,Male,0,No,No,71,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.0500030517578,70503020.01040909,Yes,61 - 72,101 - 120
976,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.90000152587889,6090.090000000001,Yes,1 - 12,61 - 80
977,Female,0,No,No,11,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,808080.0605000003,No,1 - 12,61 - 80
978,Male,1,Yes,No,62,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.75,60308030.0305,Yes,61 - 72,101 - 120
979,Female,0,Yes,Yes,35,Yes,No,Yes,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54.95000076293945,10901060.0,No,25 - 36,41 - 60
980,Female,0,No,No,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.5,401030.0,No,13 - 24,1 - 20
981,Male,0,Yes,Yes,40,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.600000381469727,800080.0905,No,37 - 48,1 - 20
982,Female,0,No,No,39,Yes,No,Yes,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.849998474121094,10808060.040000001,No,37 - 48,41 - 60
983,Male,0,No,No,1,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5999984741211,8060.050909090908,Yes,1 - 12,81 - 100
984,Female,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.75,10607090.0205,No,61 - 72,21 - 40
985,Female,1,Yes,No,33,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5999984741211,20605060.05,Yes,25 - 36,81 - 100
986,Female,0,No,No,12,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.79999923706055,504000.0905000001,No,1 - 12,41 - 60
987,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.75,1090.0705,No,1 - 12,1 - 20
988,Male,0,No,Yes,27,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.149999618530273,503070.0304090907,No,25 - 36,1 - 20
989,Male,0,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.600000381469727,607080.0709090908,No,25 - 36,1 - 20
990,Female,0,Yes,No,56,Yes,No,Yes,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.30000305175781,40501030.06040909,No,49 - 60,81 - 100
991,Female,0,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.35000038146973,10402030.080409091,No,49 - 60,21 - 40
992,Female,0,Yes,Yes,22,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.25,505050.0400000002,No,13 - 24,21 - 40
993,Female,0,Yes,Yes,10,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),26.10000038146973,202050.0505,No,1 - 12,21 - 40
994,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.0,206080.0405000001,No,13 - 24,21 - 40
995,Female,0,No,No,35,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.30000305175781,20901070.05,Yes,25 - 36,81 - 100
996,Female,0,No,No,34,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.0,20401060.01,Yes,25 - 36,61 - 80
997,Female,1,No,No,4,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3000030517578,402040.0405000001,Yes,1 - 12,81 - 100
998,Male,0,Yes,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.700000762939453,10409020.00090909,No,61 - 72,21 - 40
999,Male,0,No,No,2,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.30000305175781,103020.0309090909,No,1 - 12,61 - 80
1000,Female,0,No,No,7,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.3499984741211,606000.0900000002,Yes,1 - 12,81 - 100
1001,Male,1,Yes,No,27,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,10809030.09040909,Yes,25 - 36,61 - 80
1002,Male,0,Yes,Yes,4,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55000305175781,208040.0809090909,No,1 - 12,61 - 80
1003,Female,0,No,No,37,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.850000381469727,708040.0205,No,37 - 48,1 - 20
1004,Male,0,No,No,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,401070.0700000001,No,13 - 24,21 - 40
1005,Female,1,Yes,No,53,Yes,Yes,Yes,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.8499984741211,50001060.0205,No,49 - 60,81 - 100
1006,Female,0,No,No,18,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.0999984741211,10601020.0705,Yes,13 - 24,81 - 100
1007,Female,0,No,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.94999694824219,101090.0705,Yes,1 - 12,61 - 80
1008,Male,0,Yes,Yes,32,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5500030517578,30200040.06040909,Yes,25 - 36,101 - 120
1009,Male,1,Yes,No,23,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.75,408050.0200000001,No,13 - 24,21 - 40
1010,Male,0,No,No,3,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.1500015258789,106000.08050000001,No,1 - 12,41 - 60
1011,Female,0,Yes,Yes,71,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.6500015258789,40104050.0205,No,61 - 72,61 - 80
1012,Male,0,No,No,9,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9000015258789,802070.0405000001,No,1 - 12,81 - 100
1013,Female,0,No,No,1,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,4090.05,No,1 - 12,41 - 60
1014,Male,0,Yes,Yes,18,Yes,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45000076293945,909000.0804090907,Yes,13 - 24,41 - 60
1015,Male,0,Yes,Yes,12,Yes,No,Yes,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.6500015258789,609060.0304090907,Yes,1 - 12,41 - 60
1016,Male,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.0999984741211,50508050.03090909,No,61 - 72,81 - 100
1017,Female,0,No,No,64,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.399999618530273,10600010.01090909,No,61 - 72,21 - 40
1018,Male,0,No,No,4,No,No,Yes,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.04999923706055,106020.0404090909,No,1 - 12,41 - 60
1019,Female,0,No,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.5,407000.0200000001,No,13 - 24,1 - 20
1020,Female,0,Yes,Yes,39,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.04999923706055,20006060.0,No,37 - 48,41 - 60
1021,Male,0,Yes,No,28,Yes,No,Yes,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.349998474121094,10402060.04040909,No,25 - 36,41 - 60
1022,Female,1,No,No,5,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.69999694824219,309020.05,No,1 - 12,81 - 100
1023,Female,1,Yes,No,45,Yes,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.0999984741211,30806010.04040909,No,37 - 48,81 - 100
1024,Male,0,No,No,37,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.34999847412111,20505020.08090909,No,37 - 48,61 - 80
1025,Female,1,Yes,No,60,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,60606080.0305,No,49 - 60,101 - 120
1026,Male,1,No,No,8,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5999984741211,801090.0400000002,Yes,1 - 12,101 - 120
1027,Female,0,No,No,47,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.9000015258789,40601050.0205,No,37 - 48,81 - 100
1028,Male,0,Yes,Yes,26,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,20007000.060000002,Yes,25 - 36,81 - 100
1029,Female,1,Yes,Yes,3,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.30000305175781,207030.0705,Yes,1 - 12,81 - 100
1030,Female,0,Yes,Yes,50,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,30505070.06090909,No,49 - 60,61 - 80
1031,Male,0,Yes,Yes,27,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.5999984741211,10905070.00090909,No,25 - 36,61 - 80
1032,Female,1,No,No,8,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0999984741211,702090.0905,Yes,1 - 12,81 - 100
1033,Female,0,Yes,No,62,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.649999618530273,10401060.0705,No,61 - 72,21 - 40
1034,Female,0,Yes,No,71,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.8499984741211,50902040.03090909,No,61 - 72,81 - 100
1035,Male,0,No,No,66,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.10000038146973,10609070.06090909,No,61 - 72,21 - 40
1036,Male,0,Yes,Yes,68,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.6999969482422,70804090.0805,No,61 - 72,101 - 120
1037,Female,0,No,No,13,No,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.1500015258789,604090.0400000002,No,13 - 24,41 - 60
1038,Male,0,Yes,No,56,Yes,No,Yes,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.9000015258789,40505070.05,No,49 - 60,81 - 100
1039,Male,0,Yes,No,38,Yes,No,Yes,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.44999694824219,30001030.0005,Yes,37 - 48,81 - 100
1040,Male,1,No,No,14,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.4499969482422,10206060.00090909,Yes,13 - 24,81 - 100
1041,Female,0,No,Yes,16,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.299999237060547,306000.0305,No,13 - 24,1 - 20
1042,Female,0,Yes,Yes,14,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.19999694824219,10004060.05,No,13 - 24,61 - 80
1043,Male,0,Yes,Yes,32,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,20304070.08090909,Yes,25 - 36,61 - 80
1044,Female,0,No,No,8,Yes,No,Yes,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.25,404070.0705,No,1 - 12,41 - 60
1045,Female,0,Yes,Yes,43,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.3000030517578,40200090.09050001,No,37 - 48,101 - 120
1046,Female,0,No,No,52,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.0,30807070.06040909,No,49 - 60,61 - 80
1047,Male,0,No,No,3,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,105020.03,No,1 - 12,41 - 60
1048,Male,0,No,No,29,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.799999237060547,507020.0200000001,No,25 - 36,1 - 20
1049,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.649999618530273,1090.0604090909092,Yes,1 - 12,1 - 20
1050,Male,1,No,No,12,No,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.650001525878906,502060.0905000001,Yes,1 - 12,41 - 60
1051,Female,0,Yes,Yes,16,No,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.5,505020.0700000001,No,13 - 24,21 - 40
1052,Female,0,No,No,40,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.75,30200080.06040909,No,37 - 48,81 - 100
1053,Female,0,No,No,5,No,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.5,201000.0705,Yes,1 - 12,41 - 60
1054,Male,0,Yes,No,40,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.0999984741211,30700060.09040909,Yes,37 - 48,101 - 120
1055,Female,0,No,No,36,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.549999237060547,602000.0705,No,25 - 36,1 - 20
1056,Female,0,No,No,5,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.0,401020.05,Yes,1 - 12,81 - 100
1057,Female,0,No,No,10,Yes,No,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.69999694824219,803020.0004090908,Yes,1 - 12,81 - 100
1058,Male,0,Yes,Yes,2,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55000305175781,108050.0505,Yes,1 - 12,81 - 100
1059,Male,0,No,No,23,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.5999984741211,10904030.01090909,Yes,13 - 24,81 - 100
1060,Male,0,Yes,Yes,26,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.049999237060547,500050.08090909093,No,25 - 36,21 - 40
1061,Female,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.4000015258789,80004060.0805,No,61 - 72,101 - 120
1062,Female,0,Yes,No,34,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.20000076293945,10801050.030000001,No,25 - 36,41 - 60
1063,Male,0,No,No,10,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.25,601020.0905,No,1 - 12,61 - 80
1064,Female,0,No,No,14,Yes,No,Yes,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.70000076293945,709050.0105000002,No,13 - 24,41 - 60
1065,Female,0,No,No,23,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.05000305175781,20106090.080000002,Yes,13 - 24,81 - 100
1066,Male,0,Yes,No,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.649999618530273,907030.0009090907,No,37 - 48,1 - 20
1067,Male,0,Yes,No,24,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,20201000.01090909,No,13 - 24,81 - 100
1068,Male,0,Yes,No,49,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.0500030517578,40805030.0705,Yes,49 - 60,101 - 120
1069,Male,1,No,No,20,Yes,No,Yes,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.0,10005050.09,No,13 - 24,41 - 60
1070,Female,0,No,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,104040.0505,Yes,1 - 12,61 - 80
1071,Female,0,No,No,2,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.04999923706055,9010.000909090908,Yes,1 - 12,41 - 60
1072,Male,0,No,No,22,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),56.75,10300040.080409091,No,13 - 24,41 - 60
1073,Male,0,No,No,7,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.0500030517578,701030.0,Yes,1 - 12,101 - 120
1074,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21.100000381469727,2010.01,No,1 - 12,21 - 40
1075,Female,0,Yes,Yes,59,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.6500015258789,50508000.07090908,No,49 - 60,101 - 120
1076,Female,0,Yes,Yes,58,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.5,10409070.09,No,49 - 60,21 - 40
1077,Female,0,No,No,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.5,40502070.04050001,Yes,37 - 48,101 - 120
1078,Female,1,No,No,59,Yes,Yes,Yes,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.19999694824219,40509000.0305,No,49 - 60,81 - 100
1079,Female,0,Yes,Yes,3,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55000305175781,200000.0109090909,No,1 - 12,61 - 80
1080,Male,0,No,No,32,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.049999237060547,601040.0405000001,No,25 - 36,21 - 40
1081,Male,1,Yes,No,46,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.8499984741211,40506040.08090909,No,37 - 48,101 - 120
1082,Male,0,Yes,Yes,0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.75,2000.02,No,,21 - 40
1083,Male,0,No,No,2,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.94999694824219,107010.0104090909,Yes,1 - 12,81 - 100
1084,Female,0,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.600000381469727,10001020.040000001,No,49 - 60,1 - 20
1085,Female,1,No,No,13,Yes,No,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.30000305175781,904000.0304090907,Yes,13 - 24,61 - 80
1086,Female,1,No,No,11,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.69999694824219,10004070.06090909,Yes,1 - 12,81 - 100
1087,Male,0,No,No,32,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.6500015258789,20706060.03090909,No,25 - 36,81 - 100
1088,Male,1,Yes,No,17,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.4499969482422,10602020.04040909,Yes,13 - 24,101 - 120
1089,Female,0,No,No,16,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,10102090.03040909,No,13 - 24,61 - 80
1090,Female,0,No,No,51,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),107.4499969482422,50608000.08090909,No,49 - 60,101 - 120
1091,Male,0,No,No,29,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.3499984741211,20204030.08090909,No,25 - 36,61 - 80
1092,Male,0,Yes,No,70,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.94999694824219,40502030.0205,No,61 - 72,61 - 80
1093,Female,0,Yes,Yes,71,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,100.4499969482422,70105090.07000001,No,61 - 72,101 - 120
